date,store,sales,promo,holiday
2023-07-06,7,267.74,1,0
2023-07-07,7,220.1,0,0
2023-07-08,7,254.58,0,1
2023-07-09,7,208.31,0,0
2023-07-10,7,224.79,0,0
2023-07-11,7,247.79,0,0
2023-07-12,7,251.5,0,0
2023-07-13,7,242.56,0,0
2023-07-14,7,232.91,0,0
2023-07-15,7,213.29,0,0
2023-07-16,7,249.67,1,0
2023-07-17,7,257.48,1,0
2023-07-18,7,251.89,0,0
2023-07-19,7,249.33,0,0
2023-07-20,7,241.55,0,0
2023-07-21,7,223.34,0,0
2023-07-22,7,218.28,0,0
2023-07-23,7,210.48,0,0
2023-07-24,7,221.3,0,0
2023-07-25,7,287.33,0,1
2023-07-26,7,284.65,1,0
2023-07-27,7,242.3,0,0
2023-07-28,7,230.39,0,0
2023-07-29,7,215.65,0,0
2023-07-30,7,244.56,1,0
2023-07-31,7,221.43,0,0
2023-08-01,7,287.56,0,1
2023-08-02,7,297.8,0,1
2023-08-03,7,239.93,0,0
2023-08-04,7,224.73,0,0
2023-08-05,7,215.92,0,0
2023-08-06,7,212.65,0,0
2023-08-07,7,236.53,0,0
2023-08-08,7,257.28,0,0
2023-08-09,7,252.15,0,0
2023-08-10,7,236.59,0,0
2023-08-11,7,224.6,0,0
2023-08-12,7,273.04,1,1
2023-08-13,7,259.76,0,1
2023-08-14,7,266.02,1,0
2023-08-15,7,257.83,0,0
2023-08-16,7,322.39,1,1
2023-08-17,7,274.63,1,0
2023-08-18,7,220.98,0,0
2023-08-19,7,242.73,1,0
2023-08-20,7,210.8,0,0
2023-08-21,7,233.14,0,0
2023-08-22,7,248.27,0,0
2023-08-23,7,295.21,0,1
2023-08-24,7,239.82,0,0
2023-08-25,7,226.05,0,0
2023-08-26,7,213.2,0,0
2023-08-27,7,217.12,0,0
2023-08-28,7,234.86,0,0
2023-08-29,7,250.35,0,0
2023-08-30,7,257.87,0,0
2023-08-31,7,272.69,1,0
2023-09-01,7,224.23,0,0
2023-09-02,7,214.31,0,0
2023-09-03,7,245.55,1,0
2023-09-04,7,233.01,0,0
2023-09-05,7,260.65,0,0
2023-09-06,7,249.85,0,0
2023-09-07,7,242.25,0,0
2023-09-08,7,254.4,1,0
2023-09-09,7,214.33,0,0
2023-09-10,7,217.82,0,0
2023-09-11,7,236.56,0,0
2023-09-12,7,242.3,0,0
2023-09-13,7,259.95,0,0
2023-09-14,7,277.15,1,0
2023-09-15,7,250.47,1,0
2023-09-16,7,204.57,0,0
2023-09-17,7,214.94,0,0
2023-09-18,7,234.3,0,0
2023-09-19,7,264.1,0,0
2023-09-20,7,297.83,0,1
2023-09-21,7,235.3,0,0
2023-09-22,7,253.59,1,0
2023-09-23,7,216.0,0,0
2023-09-24,7,261.44,0,1
2023-09-25,7,229.29,0,0
2023-09-26,7,250.87,0,0
2023-09-27,7,251.87,0,0
2023-09-28,7,239.17,0,0
2023-09-29,7,228.68,0,0
2023-09-30,7,220.48,0,0
2023-10-01,7,224.73,0,0
2023-10-02,7,239.08,0,0
2023-10-03,7,249.41,0,0
2023-10-04,7,259.38,0,0
2023-10-05,7,246.58,0,0
2023-10-06,7,298.4,1,1
2023-10-07,7,213.9,0,0
2023-10-08,7,218.39,0,0
2023-10-09,7,266.93,1,0
2023-10-10,7,304.45,0,1
2023-10-11,7,257.67,0,0
2023-10-12,7,242.33,0,0
2023-10-13,7,223.92,0,0
2023-10-14,7,244.85,1,0
2023-10-15,7,232.11,0,0
2023-10-16,7,234.92,0,0
2023-10-17,7,257.13,0,0
2023-10-18,7,254.63,0,0
2023-10-19,7,247.05,0,0
2023-10-20,7,232.39,0,0
2023-10-21,7,214.8,0,0
2023-10-22,7,218.37,0,0
2023-10-23,7,275.56,1,0
2023-10-24,7,257.87,0,0
2023-10-25,7,260.81,0,0
2023-10-26,7,250.03,0,0
2023-10-27,7,261.08,1,0
2023-10-28,7,228.1,0,0
2023-10-29,7,222.14,0,0
2023-10-30,7,240.5,0,0
2023-10-31,7,276.04,1,0
2023-11-01,7,293.09,0,1
2023-11-02,7,280.44,0,1
2023-11-03,7,235.5,0,0
2023-11-04,7,235.6,1,0
2023-11-05,7,220.26,0,0
2023-11-06,7,252.99,1,0
2023-11-07,7,279.49,1,0
2023-11-08,7,255.11,0,0
2023-11-09,7,293.71,0,1
2023-11-10,7,231.47,0,0
2023-11-11,7,244.55,1,0
2023-11-12,7,227.95,0,0
2023-11-13,7,268.4,1,0
2023-11-14,7,254.19,0,0
2023-11-15,7,251.9,0,0
2023-11-16,7,242.19,0,0
2023-11-17,7,225.71,0,0
2023-11-18,7,249.3,1,0
2023-11-19,7,223.36,0,0
2023-11-20,7,246.38,0,0
2023-11-21,7,256.27,0,0
2023-11-22,7,244.72,0,0
2023-11-23,7,288.8,0,1
2023-11-24,7,222.93,0,0
2023-11-25,7,244.58,1,0
2023-11-26,7,219.26,0,0
2023-11-27,7,235.69,0,0
2023-11-28,7,287.82,0,1
2023-11-29,7,259.63,0,0
2023-11-30,7,240.79,0,0
2023-12-01,7,232.32,0,0
2023-12-02,7,230.95,0,0
2023-12-03,7,217.03,0,0
2023-12-04,7,237.94,0,0
2023-12-05,7,242.43,0,0
2023-12-06,7,327.46,1,1
2023-12-07,7,251.4,0,0
2023-12-08,7,234.49,0,0
2023-12-09,7,220.5,0,0
2023-12-10,7,228.47,0,0
2023-12-11,7,282.44,1,0
2023-12-12,7,263.96,0,0
2023-12-13,7,256.7,0,0
2023-12-14,7,241.28,0,0
2023-12-15,7,229.2,0,0
2023-12-16,7,215.73,0,0
2023-12-17,7,226.63,0,0
2023-12-18,7,234.16,0,0
2023-12-19,7,255.38,0,0
2023-12-20,7,263.85,0,0
2023-12-21,7,248.39,0,0
2023-12-22,7,226.85,0,0
2023-12-23,7,226.69,0,0
2023-12-24,7,215.33,0,0
2023-12-25,7,238.77,0,0
2023-12-26,7,285.89,1,0
2023-12-27,7,260.09,0,0
2023-12-28,7,280.14,1,0
2023-12-29,7,234.99,0,0
2023-12-30,7,220.99,0,0
2023-12-31,7,253.23,1,0
2022-01-01,8,244.26,1,1
2022-01-02,8,192.54,0,0
2022-01-03,8,191.83,0,0
2022-01-04,8,217.61,0,0
2022-01-05,8,249.9,1,0
2022-01-06,8,274.78,1,1
2022-01-07,8,183.22,0,0
2022-01-08,8,172.93,0,0
2022-01-09,8,178.1,0,0
2022-01-10,8,187.45,0,0
2022-01-11,8,207.04,0,0
2022-01-12,8,238.56,1,0
2022-01-13,8,211.93,0,0
2022-01-14,8,190.99,0,0
2022-01-15,8,181.06,0,0
2022-01-16,8,183.98,0,0
2022-01-17,8,197.56,0,0
2022-01-18,8,219.71,0,0
2022-01-19,8,253.27,0,1
2022-01-20,8,206.09,0,0
2022-01-21,8,191.98,0,0
2022-01-22,8,200.87,1,0
2022-01-23,8,196.87,0,0
2022-01-24,8,197.22,0,0
2022-01-25,8,213.47,0,0
2022-01-26,8,262.96,0,1
2022-01-27,8,240.48,1,0
2022-01-28,8,258.79,1,1
2022-01-29,8,178.48,0,0
2022-01-30,8,174.22,0,0
2022-01-31,8,194.64,0,0
2022-02-01,8,245.7,1,0
2022-02-02,8,219.24,0,0
2022-02-03,8,212.36,0,0
2022-02-04,8,228.34,0,1
2022-02-05,8,201.24,1,0
2022-02-06,8,187.37,0,0
2022-02-07,8,204.95,0,0
2022-02-08,8,217.95,0,0
2022-02-09,8,246.55,1,0
2022-02-10,8,211.82,0,0
2022-02-11,8,236.44,1,0
2022-02-12,8,179.1,0,0
2022-02-13,8,215.88,0,1
2022-02-14,8,225.19,1,0
2022-02-15,8,246.94,1,0
2022-02-16,8,209.7,0,0
2022-02-17,8,207.8,0,0
2022-02-18,8,191.55,0,0
2022-02-19,8,186.55,0,0
2022-02-20,8,189.34,0,0
2022-02-21,8,202.8,0,0
2022-02-22,8,203.35,0,0
2022-02-23,8,222.68,0,0
2022-02-24,8,250.83,0,1
2022-02-25,8,191.28,0,0
2022-02-26,8,170.57,0,0
2022-02-27,8,179.25,0,0
2022-02-28,8,192.99,0,0
2022-03-01,8,204.44,0,0
2022-03-02,8,218.41,0,0
2022-03-03,8,203.66,0,0
2022-03-04,8,203.47,0,0
2022-03-05,8,218.73,0,1
2022-03-06,8,229.96,0,1
2022-03-07,8,231.33,0,1
2022-03-08,8,212.21,0,0
2022-03-09,8,289.26,1,1
2022-03-10,8,203.46,0,0
2022-03-11,8,218.59,1,0
2022-03-12,8,178.84,0,0
2022-03-13,8,222.67,0,1
2022-03-14,8,208.8,0,0
2022-03-15,8,217.1,0,0
2022-03-16,8,251.52,1,0
2022-03-17,8,211.05,0,0
2022-03-18,8,194.11,0,0
2022-03-19,8,179.86,0,0
2022-03-20,8,182.58,0,0
2022-03-21,8,200.71,0,0
2022-03-22,8,221.34,0,0
2022-03-23,8,255.1,1,0
2022-03-24,8,247.5,0,1
2022-03-25,8,195.24,0,0
2022-03-26,8,179.65,0,0
2022-03-27,8,184.71,0,0
2022-03-28,8,197.86,0,0
2022-03-29,8,245.0,1,0
2022-03-30,8,226.53,0,0
2022-03-31,8,209.51,0,0
2022-04-01,8,222.42,1,0
2022-04-02,8,173.74,0,0
2022-04-03,8,183.34,0,0
2022-04-04,8,199.37,0,0
2022-04-05,8,282.12,1,1
2022-04-06,8,220.28,0,0
2022-04-07,8,207.26,0,0
2022-04-08,8,192.5,0,0
2022-04-09,8,181.93,0,0
2022-04-10,8,180.46,0,0
2022-04-11,8,198.93,0,0
2022-04-12,8,217.0,0,0
2022-04-13,8,256.44,1,0
2022-04-14,8,211.04,0,0
2022-04-15,8,189.14,0,0
2022-04-16,8,213.67,1,0
2022-04-17,8,194.13,0,0
2022-04-18,8,235.86,1,0
2022-04-19,8,219.7,0,0
2022-04-20,8,224.5,0,0
2022-04-21,8,217.3,0,0
2022-04-22,8,198.17,0,0
2022-04-23,8,184.86,0,0
2022-04-24,8,191.28,0,0
2022-04-25,8,196.22,0,0
2022-04-26,8,209.8,0,0
2022-04-27,8,222.01,0,0
2022-04-28,8,210.8,0,0
2022-04-29,8,190.43,0,0
2022-04-30,8,186.5,0,0
2022-05-01,8,176.97,0,0
2022-05-02,8,199.3,0,0
2022-05-03,8,215.24,0,0
2022-05-04,8,213.39,0,0
2022-05-05,8,218.28,0,0
2022-05-06,8,216.7,1,0
2022-05-07,8,219.78,0,1
2022-05-08,8,191.18,0,0
2022-05-09,8,235.55,1,0
2022-05-10,8,212.47,0,0
2022-05-11,8,225.34,0,0
2022-05-12,8,212.6,0,0
2022-05-13,8,205.51,0,0
2022-05-14,8,225.1,0,1
2022-05-15,8,186.28,0,0
2022-05-16,8,198.39,0,0
2022-05-17,8,214.64,0,0
2022-05-18,8,218.14,0,0
2022-05-19,8,218.36,0,0
2022-05-20,8,194.29,0,0
2022-05-21,8,186.25,0,0
2022-05-22,8,194.91,0,0
2022-05-23,8,191.23,0,0
2022-05-24,8,255.11,1,0
2022-05-25,8,222.9,0,0
2022-05-26,8,214.03,0,0
2022-05-27,8,190.4,0,0
2022-05-28,8,180.0,0,0
2022-05-29,8,230.13,0,1
2022-05-30,8,215.3,0,0
2022-05-31,8,224.08,0,0
2022-06-01,8,259.3,1,0
2022-06-02,8,211.24,0,0
2022-06-03,8,221.9,1,0
2022-06-04,8,180.22,0,0
2022-06-05,8,185.6,0,0
2022-06-06,8,223.46,1,0
2022-06-07,8,215.79,0,0
2022-06-08,8,250.52,1,0
2022-06-09,8,211.67,0,0
2022-06-10,8,195.91,0,0
2022-06-11,8,186.29,0,0
2022-06-12,8,188.31,0,0
2022-06-13,8,201.17,0,0
2022-06-14,8,249.94,0,1
2022-06-15,8,260.8,0,1
2022-06-16,8,208.04,0,0
2022-06-17,8,197.93,0,0
2022-06-18,8,189.37,0,0
2022-06-19,8,193.43,0,0
2022-06-20,8,208.21,0,0
2022-06-21,8,219.44,0,0
2022-06-22,8,251.41,1,0
2022-06-23,8,209.52,0,0
2022-06-24,8,188.41,0,0
2022-06-25,8,230.13,0,1
2022-06-26,8,218.21,1,0
2022-06-27,8,238.54,0,1
2022-06-28,8,216.33,0,0
2022-06-29,8,220.04,0,0
2022-06-30,8,213.82,0,0
2022-07-01,8,201.63,0,0
2022-07-02,8,213.79,1,0
2022-07-03,8,208.17,1,0
2022-07-04,8,204.18,0,0
2022-07-05,8,220.03,0,0
2022-07-06,8,253.6,1,0
2022-07-07,8,210.81,0,0
2022-07-08,8,197.73,0,0
2022-07-09,8,186.21,0,0
2022-07-10,8,189.66,0,0
2022-07-11,8,207.54,0,0
2022-07-12,8,249.01,1,0
2022-07-13,8,262.64,0,1
2022-07-14,8,221.2,0,0
2022-07-15,8,199.79,0,0
2022-07-16,8,190.36,0,0
2022-07-17,8,196.27,0,0
2022-07-18,8,208.45,0,0
2022-07-19,8,226.15,0,0
2022-07-20,8,247.53,1,0
2022-07-21,8,215.67,0,0
2022-07-22,8,226.43,1,0
2022-07-23,8,194.96,0,0
2022-07-24,8,195.13,0,0
2022-07-25,8,203.02,0,0
2022-07-26,8,223.72,0,0
2022-07-27,8,266.61,0,1
2022-07-28,8,217.27,0,0
2022-07-29,8,192.6,0,0
2022-07-30,8,188.73,0,0
2022-07-31,8,229.7,0,1
2022-08-01,8,207.94,0,0
2022-08-02,8,218.59,0,0
2022-08-03,8,223.2,0,0
2022-08-04,8,221.22,0,0
2022-08-05,8,192.79,0,0
2022-08-06,8,182.39,0,0
2022-08-07,8,190.93,0,0
2022-08-08,8,203.01,0,0
2022-08-09,8,218.14,0,0
2022-08-10,8,227.0,0,0
2022-08-11,8,238.18,1,0
2022-08-12,8,193.36,0,0
2022-08-13,8,227.9,1,0
2022-08-14,8,193.83,0,0
2022-08-15,8,233.49,1,0
2022-08-16,8,225.0,0,0
2022-08-17,8,229.66,0,0
2022-08-18,8,221.02,0,0
2022-08-19,8,198.11,0,0
2022-08-20,8,222.86,1,0
2022-08-21,8,181.7,0,0
2022-08-22,8,232.29,1,0
2022-08-23,8,224.08,0,0
2022-08-24,8,228.82,0,0
2022-08-25,8,211.84,0,0
2022-08-26,8,230.39,1,0
2022-08-27,8,185.21,0,0
2022-08-28,8,190.85,0,0
2022-08-29,8,213.05,0,0
2022-08-30,8,228.16,0,0
2022-08-31,8,252.54,1,0
2022-09-01,8,211.47,0,0
2022-09-02,8,197.39,0,0
2022-09-03,8,188.54,0,0
2022-09-04,8,189.3,0,0
2022-09-05,8,253.48,0,1
2022-09-06,8,225.7,0,0
2022-09-07,8,229.9,0,0
2022-09-08,8,210.77,0,0
2022-09-09,8,205.63,0,0
2022-09-10,8,174.92,0,0
2022-09-11,8,227.11,1,0
2022-09-12,8,243.3,1,0
2022-09-13,8,222.15,0,0
2022-09-14,8,234.59,0,0
2022-09-15,8,217.14,0,0
2022-09-16,8,200.46,0,0
2022-09-17,8,191.07,0,0
2022-09-18,8,249.22,0,1
2022-09-19,8,215.7,0,0
2022-09-20,8,268.17,0,1
2022-09-21,8,254.01,1,0
2022-09-22,8,218.52,0,0
2022-09-23,8,196.43,0,0
2022-09-24,8,193.84,0,0
2022-09-25,8,194.34,0,0
2022-09-26,8,203.7,0,0
2022-09-27,8,265.42,0,1
2022-09-28,8,224.68,0,0
2022-09-29,8,218.91,0,0
2022-09-30,8,196.55,0,0
2022-10-01,8,190.21,0,0
2022-10-02,8,227.74,1,0
2022-10-03,8,209.41,0,0
2022-10-04,8,263.41,0,1
2022-10-05,8,230.29,0,0
2022-10-06,8,221.99,0,0
2022-10-07,8,225.66,1,0
2022-10-08,8,231.73,0,1
2022-10-09,8,200.93,0,0
2022-10-10,8,252.89,0,1
2022-10-11,8,226.0,0,0
2022-10-12,8,262.82,1,0
2022-10-13,8,221.11,0,0
2022-10-14,8,205.31,0,0
2022-10-15,8,210.66,1,0
2022-10-16,8,186.92,0,0
2022-10-17,8,215.4,0,0
2022-10-18,8,218.53,0,0
2022-10-19,8,231.98,0,0
2022-10-20,8,217.44,0,0
2022-10-21,8,196.92,0,0
2022-10-22,8,192.87,0,0
2022-10-23,8,226.04,1,0
2022-10-24,8,221.28,0,0
2022-10-25,8,223.29,0,0
2022-10-26,8,237.52,0,0
2022-10-27,8,251.31,1,0
2022-10-28,8,198.94,0,0
2022-10-29,8,225.47,1,0
2022-10-30,8,198.22,0,0
2022-10-31,8,241.25,1,0
2022-11-01,8,268.09,0,1
2022-11-02,8,227.69,0,0
2022-11-03,8,215.77,0,0
2022-11-04,8,206.39,0,0
2022-11-05,8,190.71,0,0
2022-11-06,8,195.34,0,0
2022-11-07,8,212.82,0,0
2022-11-08,8,298.44,1,1
2022-11-09,8,223.88,0,0
2022-11-10,8,266.68,0,1
2022-11-11,8,203.55,0,0
2022-11-12,8,191.16,0,0
2022-11-13,8,228.24,1,0
2022-11-14,8,212.96,0,0
2022-11-15,8,231.3,0,0
2022-11-16,8,274.06,0,1
2022-11-17,8,294.19,1,1
2022-11-18,8,280.05,1,1
2022-11-19,8,196.94,0,0
2022-11-20,8,235.64,0,1
2022-11-21,8,206.51,0,0
2022-11-22,8,236.15,0,0
2022-11-23,8,230.53,0,0
2022-11-24,8,218.59,0,0
2022-11-25,8,234.96,0,1
2022-11-26,8,234.57,0,1
2022-11-27,8,197.53,0,0
2022-11-28,8,204.9,0,0
2022-11-29,8,230.43,0,0
2022-11-30,8,229.58,0,0
2022-12-01,8,234.75,0,0
2022-12-02,8,201.15,0,0
2022-12-03,8,221.05,1,0
2022-12-04,8,192.76,0,0
2022-12-05,8,219.21,0,0
2022-12-06,8,256.65,1,0
2022-12-07,8,228.8,0,0
2022-12-08,8,255.19,1,0
2022-12-09,8,197.44,0,0
2022-12-10,8,196.7,0,0
2022-12-11,8,206.39,0,0
2022-12-12,8,216.01,0,0
2022-12-13,8,232.05,0,0
2022-12-14,8,237.12,0,0
2022-12-15,8,260.55,1,0
2022-12-16,8,210.75,0,0
2022-12-17,8,196.12,0,0
2022-12-18,8,202.36,0,0
2022-12-19,8,209.09,0,0
2022-12-20,8,233.09,0,0
2022-12-21,8,228.09,0,0
2022-12-22,8,220.52,0,0
2022-12-23,8,189.63,0,0
2022-12-24,8,196.28,0,0
2022-12-25,8,194.97,0,0
2022-12-26,8,219.43,0,0
2022-12-27,8,271.51,0,1
2022-12-28,8,239.09,0,0
2022-12-29,8,217.28,0,0
2022-12-30,8,210.59,0,0
2022-12-31,8,245.15,0,1
2023-01-01,8,202.36,0,0
2023-01-02,8,218.18,0,0
2023-01-03,8,230.76,0,0
2023-01-04,8,231.2,0,0
2023-01-05,8,256.86,1,0
2023-01-06,8,198.22,0,0
2023-01-07,8,232.89,0,1
2023-01-08,8,230.03,0,1
2023-01-09,8,241.06,1,0
2023-01-10,8,273.47,0,1
2023-01-11,8,236.7,0,0
2023-01-12,8,223.66,0,0
2023-01-13,8,206.95,0,0
2023-01-14,8,185.9,0,0
2023-01-15,8,197.37,0,0
2023-01-16,8,211.52,0,0
2023-01-17,8,257.32,1,0
2023-01-18,8,237.52,0,0
2023-01-19,8,219.45,0,0
2023-01-20,8,203.42,0,0
2023-01-21,8,225.24,0,1
2023-01-22,8,228.12,1,0
2023-01-23,8,209.83,0,0
2023-01-24,8,231.36,0,0
2023-01-25,8,260.12,1,0
2023-01-26,8,264.62,0,1
2023-01-27,8,206.07,0,0
2023-01-28,8,204.39,0,0
2023-01-29,8,232.42,1,0
2023-01-30,8,236.43,1,0
2023-01-31,8,264.99,0,1
2023-02-01,8,235.5,0,0
2023-02-02,8,249.8,1,0
2023-02-03,8,192.3,0,0
2023-02-04,8,233.12,1,0
2023-02-05,8,203.89,0,0
2023-02-06,8,218.58,0,0
2023-02-07,8,228.62,0,0
2023-02-08,8,237.71,0,0
2023-02-09,8,221.28,0,0
2023-02-10,8,238.52,1,0
2023-02-11,8,192.12,0,0
2023-02-12,8,238.22,1,0
2023-02-13,8,208.47,0,0
2023-02-14,8,238.17,0,0
2023-02-15,8,266.12,1,0
2023-02-16,8,222.7,0,0
2023-02-17,8,208.68,0,0
2023-02-18,8,200.74,0,0
2023-02-19,8,207.82,0,0
2023-02-20,8,218.24,0,0
2023-02-21,8,257.91,1,0
2023-02-22,8,266.55,1,0
2023-02-23,8,234.59,0,0
2023-02-24,8,214.93,0,0
2023-02-25,8,201.97,0,0
2023-02-26,8,205.32,0,0
2023-02-27,8,220.52,0,0
2023-02-28,8,268.5,1,0
2023-03-01,8,234.34,0,0
2023-03-02,8,219.08,0,0
2023-03-03,8,238.89,1,0
2023-03-04,8,193.69,0,0
2023-03-05,8,226.41,1,0
2023-03-06,8,213.77,0,0
2023-03-07,8,245.49,0,0
2023-03-08,8,267.65,1,0
2023-03-09,8,228.01,0,0
2023-03-10,8,232.78,1,0
2023-03-11,8,218.91,1,0
2023-03-12,8,197.94,0,0
2023-03-13,8,224.92,0,0
2023-03-14,8,235.08,0,0
2023-03-15,8,270.32,1,0
2023-03-16,8,270.24,0,1
2023-03-17,8,246.29,0,1
2023-03-18,8,205.42,0,0
2023-03-19,8,199.22,0,0
2023-03-20,8,255.11,1,0
2023-03-21,8,265.97,1,0
2023-03-22,8,298.73,1,1
2023-03-23,8,223.16,0,0
2023-03-24,8,200.67,0,0
2023-03-25,8,204.64,0,0
2023-03-26,8,202.61,0,0
2023-03-27,8,207.28,0,0
2023-03-28,8,305.99,1,1
2023-03-29,8,265.34,1,0
2023-03-30,8,249.83,1,0
2023-03-31,8,248.34,1,0
2023-04-01,8,229.71,1,0
2023-04-02,8,201.62,0,0
2023-04-03,8,246.78,1,0
2023-04-04,8,266.89,0,1
2023-04-05,8,231.85,0,0
2023-04-06,8,234.03,0,0
2023-04-07,8,207.93,0,0
2023-04-08,8,199.64,0,0
2023-04-09,8,233.22,0,1
2023-04-10,8,212.53,0,0
2023-04-11,8,267.86,1,0
2023-04-12,8,270.61,1,0
2023-04-13,8,236.72,0,0
2023-04-14,8,217.36,0,0
2023-04-15,8,198.72,0,0
2023-04-16,8,206.15,0,0
2023-04-17,8,217.89,0,0
2023-04-18,8,315.43,1,1
2023-04-19,8,244.82,0,0
2023-04-20,8,229.15,0,0
2023-04-21,8,212.0,0,0
2023-04-22,8,207.45,0,0
2023-04-23,8,207.04,0,0
2023-04-24,8,227.62,0,0
2023-04-25,8,254.54,1,0
2023-04-26,8,241.73,0,0
2023-04-27,8,226.07,0,0
2023-04-28,8,220.13,0,0
2023-04-29,8,208.31,0,0
2023-04-30,8,204.65,0,0
2023-05-01,8,227.85,0,0
2023-05-02,8,244.78,0,0
2023-05-03,8,280.14,0,1
2023-05-04,8,241.36,0,0
2023-05-05,8,211.54,0,0
2023-05-06,8,239.85,0,1
2023-05-07,8,209.17,0,0
2023-05-08,8,258.76,0,1
2023-05-09,8,276.64,0,1
2023-05-10,8,247.17,0,0
2023-05-11,8,229.45,0,0
2023-05-12,8,203.57,0,0
2023-05-13,8,203.11,0,0
2023-05-14,8,201.71,0,0
2023-05-15,8,255.2,1,0
2023-05-16,8,280.04,0,1
2023-05-17,8,277.83,1,0
2023-05-18,8,304.24,1,1
2023-05-19,8,247.85,1,0
2023-05-20,8,198.28,0,0
2023-05-21,8,209.56,0,0
2023-05-22,8,231.07,0,0
2023-05-23,8,233.47,0,0
2023-05-24,8,249.82,0,0
2023-05-25,8,297.31,1,1
2023-05-26,8,208.49,0,0
2023-05-27,8,203.46,0,0
2023-05-28,8,209.47,0,0
2023-05-29,8,226.13,0,0
2023-05-30,8,232.45,0,0
2023-05-31,8,243.35,0,0
2023-06-01,8,226.97,0,0
2023-06-02,8,205.65,0,0
2023-06-03,8,227.68,1,0
2023-06-04,8,232.48,1,0
2023-06-05,8,224.53,0,0
2023-06-06,8,273.37,1,0
2023-06-07,8,234.16,0,0
2023-06-08,8,232.51,0,0
2023-06-09,8,207.56,0,0
2023-06-10,8,205.82,0,0
2023-06-11,8,203.47,0,0
2023-06-12,8,257.02,0,1
2023-06-13,8,241.96,0,0
2023-06-14,8,278.94,0,1
2023-06-15,8,229.52,0,0
2023-06-16,8,202.7,0,0
2023-06-17,8,207.76,0,0
2023-06-18,8,241.04,1,0
2023-06-19,8,222.65,0,0
2023-06-20,8,230.67,0,0
2023-06-21,8,248.27,0,0
2023-06-22,8,228.12,0,0
2023-06-23,8,211.88,0,0
2023-06-24,8,214.94,0,0
2023-06-25,8,243.77,0,1
2023-06-26,8,226.69,0,0
2023-06-27,8,241.47,0,0
2023-06-28,8,244.52,0,0
2023-06-29,8,263.21,1,0
2023-06-30,8,216.38,0,0
2023-07-01,8,205.09,0,0
2023-07-02,8,207.38,0,0
2023-07-03,8,260.88,1,0
2023-07-04,8,232.45,0,0
2023-07-05,8,248.03,0,0
2023-07-06,8,236.26,0,0
2023-07-07,8,218.34,0,0
2023-07-08,8,239.66,1,0
2023-07-09,8,247.52,0,1
2023-07-10,8,214.33,0,0
2023-07-11,8,269.0,1,0
2023-07-12,8,268.32,1,0
2023-07-13,8,228.84,0,0
2023-07-14,8,208.98,0,0
2023-07-15,8,202.04,0,0
2023-07-16,8,205.35,0,0
2023-07-17,8,242.14,1,0
2023-07-18,8,243.21,0,0
2023-07-19,8,294.72,0,1
2023-07-20,8,235.88,0,0
2023-07-21,8,214.53,0,0
2023-07-22,8,204.5,0,0
2023-07-23,8,206.58,0,0
2023-07-24,8,224.82,0,0
2023-07-25,8,239.88,0,0
2023-07-26,8,309.77,1,1
2023-07-27,8,241.62,0,0
2023-07-28,8,208.46,0,0
2023-07-29,8,208.72,0,0
2023-07-30,8,208.53,0,0
2023-07-31,8,234.23,0,0
2023-08-01,8,242.12,0,0
2023-08-02,8,242.52,0,0
2023-08-03,8,232.31,0,0
2023-08-04,8,216.45,0,0
2023-08-05,8,199.76,0,0
2023-08-06,8,235.55,1,0
2023-08-07,8,256.15,0,1
2023-08-08,8,266.15,1,0
2023-08-09,8,275.14,1,0
2023-08-10,8,235.4,0,0
2023-08-11,8,206.7,0,0
2023-08-12,8,205.14,0,0
2023-08-13,8,252.55,0,1
2023-08-14,8,224.61,0,0
2023-08-15,8,237.94,0,0
2023-08-16,8,242.96,0,0
2023-08-17,8,231.55,0,0
2023-08-18,8,213.76,0,0
2023-08-19,8,247.04,0,1
2023-08-20,8,221.63,0,0
2023-08-21,8,262.06,0,1
2023-08-22,8,239.87,0,0
2023-08-23,8,245.11,0,0
2023-08-24,8,231.17,0,0
2023-08-25,8,222.79,0,0
2023-08-26,8,234.67,0,1
2023-08-27,8,207.78,0,0
2023-08-28,8,260.22,1,0
2023-08-29,8,270.34,1,0
2023-08-30,8,241.62,0,0
2023-08-31,8,277.16,0,1
2023-09-01,8,222.18,0,0
2023-09-02,8,207.93,0,0
2023-09-03,8,206.78,0,0
2023-09-04,8,228.76,0,0
2023-09-05,8,240.15,0,0
2023-09-06,8,249.8,0,0
2023-09-07,8,242.72,0,0
2023-09-08,8,204.97,0,0
2023-09-09,8,207.78,0,0
2023-09-10,8,202.46,0,0
2023-09-11,8,239.03,0,0
2023-09-12,8,240.17,0,0
2023-09-13,8,250.15,0,0
2023-09-14,8,235.48,0,0
2023-09-15,8,214.33,0,0
2023-09-16,8,202.97,0,0
2023-09-17,8,219.42,0,0
2023-09-18,8,231.95,0,0
2023-09-19,8,252.58,0,0
2023-09-20,8,247.05,0,0
2023-09-21,8,237.44,0,0
2023-09-22,8,217.36,0,0
2023-09-23,8,206.49,0,0
2023-09-24,8,206.63,0,0
2023-09-25,8,227.94,0,0
2023-09-26,8,239.26,0,0
2023-09-27,8,249.33,0,0
2023-09-28,8,237.2,0,0
2023-09-29,8,250.48,1,0
2023-09-30,8,216.65,0,0
2023-10-01,8,212.0,0,0
2023-10-02,8,231.66,0,0
2023-10-03,8,253.82,0,0
2023-10-04,8,254.01,0,0
2023-10-05,8,242.47,0,0
